Transaction_ID,Date_Created,Subscription_Type,Monthly_Fee,Negotiation_Success_Prob,User_Feedback,Monthly_Fee_USD,Monthly_Fee_Naira,Is_Prob_Imputed,Is_Date_Missing,Date_Created_Clean,Is_Outlier,Expected_Savings_USD,Priority_Score,Sentiment_Category,Cumulative_Savings,Cumulative_Percentage
TRX-44651,2025-08-25,netflix,$93.40,0.9,Stop charging me.,93.4,140100.0,0,0,1900-01-01,0,84.06,Critical,Churn Risk,73461.51319290472,49.43726930439261
TRX-55577,2026-03-01,spotify,$93.39,0.9,,93.39,140085.0,0,0,2026-01-03,0,84.051,Critical,General Inquiry,73545.56419290473,49.49383296258179
TRX-49057,02/07/2025,spotify,93.24429273892862,0.9,Negotiation needed ASAP,93.24429273892862,139866.43910839292,0,0,1900-01-01,0,83.91986346503576,Critical,General Inquiry,73629.48405636977,49.55030837004058
TRX-10584,2026-03-01,internet provider,98.19555372926314,0.8544576782868475,Negotiation needed ASAP,98.19555372926314,147293.3305938947,0,0,2026-01-03,0,83.90394485759757,Critical,General Inquiry,73713.38800122736,49.606773064781265
TRX-7204,2025-11-08,netflix,$93.03,0.9,    Spaces at the beginning,93.03,139545.0,0,0,2025-08-11,0,83.727,Critical,General Inquiry,73797.11500122736,49.66311868124277
TRX-70235,2026-03-01,netflix,149.1018640290152,0.5614111337298996,Negotiation needed ASAP,149.1018640290152,223652.79604352277,0,0,2026-01-03,1,83.70744652577075,Critical,General Inquiry,73880.82244775313,49.71945113883605
TRX-23508,2026-03-01,gym membership,$145.60,0.5747163143177947,Negotiation needed ASAP,145.6,218400.0,0,0,2026-01-03,1,83.6786953646709,Critical,General Inquiry,73964.5011431178,49.775764247809455
TRX-31793,,spotify,$92.91,0.9,,92.91,139365.0,0,1,1900-01-01,0,83.619,Critical,General Inquiry,74048.1201431178,49.832037183695064
TRX-40789,02/05/2025,cloud storage,$92.89,0.9,Negotiation needed ASAP,92.89,139335.0,0,0,1900-01-01,0,83.601,Critical,General Inquiry,74131.7211431178,49.88829800615135
TRX-34388,2026-02-16,cloud storage,$92.88,0.9,It's too expensive!!!,92.88,139320.0,0,0,1900-01-01,0,83.592,Critical,Pricing Complaint,74215.3131431178,49.944552771892994
TRX-22185,2026-03-01,netflix,$112.26,0.7443864697679969,It's too expensive!!!,112.26,168390.0,0,0,2026-01-03,0,83.56482509615535,Critical,Pricing Complaint,74298.87796821396,50.0007892497859
TRX-70174,2025-07-16,cloud storage,$87.00,0.9604796703765828,Negotiation needed ASAP,87.0,130500.0,0,0,1900-01-01,0,83.5617313227627,Critical,General Inquiry,74382.43969953671,50.05702364566742
TRX-71493,2025-05-24,spotify,97.00341086172254,0.8600050702105321,Stop charging me.,97.00341086172254,145505.1162925838,0,0,1900-01-01,0,83.42342516879678,Critical,Churn Risk,74465.86312470552,50.11316496589227
TRX-98904,10/10/2025,gym membership,91.42110566853317,0.9112591562186276,Stop charging me.,91.42110566853317,137131.65850279975,0,0,1900-01-01,0,83.30831961208153,Critical,Churn Risk,74549.1714443176,50.16922882372683
TRX-65789,,netflix,92.56127496171972,0.9,    Spaces at the beginning,92.56127496171972,138841.91244257957,0,1,1900-01-01,0,83.30514746554775,Critical,General Inquiry,74632.47659178315,50.22529054680736
TRX-26270,2025-05-12,electricity bill,$92.55,0.9,It's too expensive!!!,92.55,138825.0,0,0,2025-12-05,0,83.295,Critical,Pricing Complaint,74715.77159178315,50.281345440965275
TRX-70954,2026-03-01,spotify,$92.43,0.9,Negotiation needed ASAP,92.43,138645.0,0,0,2026-01-03,0,83.18700000000001,Critical,General Inquiry,74798.95859178316,50.337327654547316
TRX-56007,2025-08-29,cloud storage,92.42645294775357,0.9,    Spaces at the beginning,92.42645294775357,138639.67942163037,0,0,1900-01-01,0,83.18380765297822,Critical,General Inquiry,74882.14239943614,50.39330771978101
TRX-48770,2026-03-01,netflix,$92.36,0.9,Stop charging me.,92.36,138540.0,0,0,2026-01-03,0,83.124,Critical,Churn Risk,74965.26639943614,50.449247536360446
TRX-49916,2025-09-11,gym membership,134.5635743504209,0.6172329492683298,Stop charging me.,134.5635743504209,201845.36152563136,0,0,2025-11-09,1,83.05707186039848,Critical,Churn Risk,75048.32347129653,50.50514231242386
TRX-13731,,gym membership,$92.15,0.9,Negotiation needed ASAP,92.15,138225.0,0,1,1900-01-01,0,82.935,Critical,General Inquiry,75131.25847129653,50.56095493799546
TRX-77212,,cloud storage,$91.97,0.9,Stop charging me.,91.97,137955.0,0,1,1900-01-01,0,82.773,Critical,Churn Risk,75214.03147129653,50.61665854270324
TRX-37563,11/01/2026,netflix,134.5938369136264,0.6142750368411358,,134.5938369136264,201890.7553704396,0,0,1900-01-01,1,82.67763412870768,Critical,General Inquiry,75296.70910542524,50.672297969203186
TRX-24755,2025-12-28,netflix,91.7643392574766,0.9,,91.7643392574766,137646.5088862149,0,0,1900-01-01,0,82.58790533172895,Critical,General Inquiry,75379.29701075697,50.72787701106758
TRX-61377,2026-03-01,cloud storage,112.2867498206079,0.7352955698791911,Stop charging me.,112.2867498206079,168430.12473091183,0,0,2026-01-03,0,82.56394969922604,Critical,Churn Risk,75461.8609604562,50.7834399315508
TRX-59571,2026-03-01,cloud storage,91.6762836798875,0.9,    Spaces at the beginning,91.6762836798875,137514.42551983125,0,0,2026-01-03,0,82.50865531189875,Critical,General Inquiry,75544.3696157681,50.838965640664455
TRX-27615,2026-03-01,spotify,91.67053267735655,0.9,Stop charging me.,91.67053267735655,137505.7990160348,0,0,2026-01-03,0,82.5034794096209,Critical,Churn Risk,75626.87309517771,50.89448786655997
TRX-71626,,cloud storage,91.65384944573532,0.9,It's too expensive!!!,91.65384944573532,137480.77416860298,0,1,1900-01-01,0,82.48846450116179,Critical,Pricing Complaint,75709.36155967887,50.94999998789813
TRX-45903,2026-03-01,spotify,$91.63,0.9,Negotiation needed ASAP,91.63,137445.0,0,0,2026-01-03,0,82.467,Critical,General Inquiry,75791.82855967888,51.00549766430754
TRX-65039,2025-12-22,electricity bill,91.46594753140029,0.9,,91.46594753140029,137198.92129710043,0,0,1900-01-01,0,82.31935277826027,Critical,General Inquiry,75874.14791245713,51.06089597881783
TRX-12094,2026-03-01,cloud storage,$91.34,0.9,Stop charging me.,91.34,137010.0,0,0,2026-01-03,0,82.206,Critical,Churn Risk,75956.35391245714,51.116218010502166
TRX-27737,,cloud storage,90.91434238949232,0.9,    Spaces at the beginning,90.91434238949232,136371.51358423848,0,1,1900-01-01,0,81.82290815054309,Critical,General Inquiry,76038.17682060768,51.17128223351762
TRX-42358,2026-03-10,gym membership,$90.87,0.9,Stop charging me.,90.87,136305.0,0,0,2026-10-03,0,81.783,Critical,Churn Risk,76119.95982060768,51.226319599613035
TRX-27623,2026-03-01,cloud storage,$90.86,0.9,Stop charging me.,90.86,136290.0,0,0,2026-01-03,0,81.774,Critical,Churn Risk,76201.73382060768,51.281350908993794
TRX-45716,2026-03-01,spotify,$90.80,0.9,    Spaces at the beginning,90.8,136200.0,0,0,2026-01-03,0,81.72,Critical,General Inquiry,76283.45382060768,51.33634587808661
TRX-71720,2025-10-12,electricity bill,90.77864679369253,0.9,Stop charging me.,90.77864679369253,136167.9701905388,0,0,2025-12-10,0,81.70078211432327,Critical,Churn Risk,76365.154602722,51.39132791415165
TRX-36427,2026-03-09,spotify,$90.61,0.9,Stop charging me.,90.61,135915.0,0,0,2026-09-03,0,81.549,Critical,Churn Risk,76446.703602722,51.44620780566596
TRX-1135,2025-07-05,cloud storage,90.58405525773537,0.9,Negotiation needed ASAP,90.58405525773537,135876.08288660305,0,0,2025-05-07,0,81.52564973196183,Critical,General Inquiry,76528.22925245397,51.50107198319021
TRX-53931,2026-03-01,cloud storage,$103.71,0.7855996190287574,Negotiation needed ASAP,103.71,155565.0,0,0,2026-01-03,0,81.47453648947243,Critical,General Inquiry,76609.70378894344,51.55590176312278
TRX-34470,2026-03-01,internet provider,$90.52,0.9,,90.52,135780.0,0,0,2026-01-03,0,81.468,Critical,General Inquiry,76691.17178894344,51.61072714420517
TRX-6770,2025-08-10,spotify,$135.02,0.6026237954443439,    Spaces at the beginning,135.02,202530.00000000003,0,0,2025-10-08,1,81.36626486089531,Critical,General Inquiry,76772.53805380434,51.665484060764435
TRX-4586,2026-03-01,gym membership,$89.33,0.9104541131029891,It's too expensive!!!,89.33,133995.0,0,0,2026-01-03,0,81.33086592349001,Critical,Pricing Complaint,76853.86891972783,51.72021715496113
TRX-45632,23/01/2026,netflix,81.32795589639989,0.9983514028609421,Negotiation needed ASAP,81.32795589639989,121991.93384459983,0,0,1900-01-01,0,81.19387886098366,Critical,General Inquiry,76935.06279858881,51.77485806120789
TRX-41479,2025-09-29,electricity bill,90.20814739144264,0.9,Stop charging me.,90.20814739144264,135312.22108716395,0,0,1900-01-01,0,81.18733265229838,Critical,Churn Risk,77016.25013124112,51.82949456206375
TRX-84219,19/11/2025,electricity bill,$147.19,0.5514101894904274,,147.19,220785.0,0,0,1900-01-01,1,81.16206579109601,Critical,General Inquiry,77097.41219703222,51.8841140591231
TRX-87762,,gym membership,84.47835894332081,0.96020296522272,Negotiation needed ASAP,84.47835894332081,126717.53841498122,0,1,1900-01-01,0,81.11637075452593,Critical,General Inquiry,77178.52856778674,51.93870280487158
TRX-15441,2025-04-30,cloud storage,$129.16,0.6273879711302613,Stop charging me.,129.16,193740.0,0,0,1900-01-01,1,81.03343035118455,Critical,Churn Risk,77259.56199813793,51.99323573435822
TRX-82103,10/12/2025,electricity bill,90.01332929159908,0.9,Stop charging me.,90.01332929159908,135019.99393739863,0,0,1900-01-01,0,81.01199636243918,Critical,Churn Risk,77340.57399450037,52.04775423944999
TRX-49632,2026-03-01,netflix,90.01220297297174,0.9,Stop charging me.,90.01220297297174,135018.3044594576,0,0,2026-01-03,0,81.01098267567457,Critical,Churn Risk,77421.58497717605,52.10227206236271
TRX-93702,2026-03-01,electricity bill,$90.00,0.9,Negotiation needed ASAP,90.0,135000.0,0,0,2026-01-03,0,81.0,Critical,General Inquiry,77502.58497717605,52.15678249428291
TRX-7592,2025-11-23,cloud storage,$89.88,0.9,,89.88,134820.0,0,0,1900-01-01,0,80.892,Critical,General Inquiry,77583.47697717606,52.211220245627196
TRX-62283,02/05/2025,cloud storage,89.83312085475372,0.9,It's too expensive!!!,89.83312085475372,134749.68128213056,0,0,1900-01-01,0,80.84980876927834,Critical,Pricing Complaint,77664.32678594533,52.265629603610876
TRX-10251,01/06/2025,spotify,$89.79,0.9,Negotiation needed ASAP,89.79,134685.0,0,0,1900-01-01,0,80.811,Critical,General Inquiry,77745.13778594534,52.32001284452325
TRX-89757,2026-02-04,electricity bill,102.0326626198049,0.7917705564293545,    Spaces at the beginning,102.0326626198049,153048.99392970736,0,0,2026-04-02,0,80.78645805645152,Critical,General Inquiry,77825.92424400178,52.374379569485704
TRX-11870,11/04/2025,netflix,147.2097616731322,0.5482732359227982,Stop charging me.,147.2097616731322,220814.6425096983,0,0,1900-01-01,1,80.7111723919521,Critical,Churn Risk,77906.63541639374,52.42869562958287
TRX-81649,05/05/2025,gym membership,96.05546926530948,0.8402423795658077,It's too expensive!!!,96.05546926530948,144083.20389796424,0,0,1900-01-01,0,80.70987606579395,Critical,Pricing Complaint,77987.34529245953,52.48301081729363
TRX-18000,,electricity bill,113.0206632509491,0.7120066972487974,,113.0206632509491,169530.99487642365,0,1,1900-01-01,0,80.4714691621768,Critical,General Inquiry,78067.81676162171,52.53716556471687
TRX-84625,17/04/2025,cloud storage,$89.31,0.9,Negotiation needed ASAP,89.31,133965.0,0,0,1900-01-01,0,80.379,Critical,General Inquiry,78148.19576162171,52.59125808332566
TRX-49131,,netflix,89.17270044797817,0.9,It's too expensive!!!,89.17270044797817,133759.05067196727,0,1,1900-01-01,0,80.25543040318036,Critical,Pricing Complaint,78228.45119202489,52.645267443513546
TRX-63391,2026-03-01,internet provider,$88.96,0.9,Stop charging me.,88.96,133440.0,0,0,2026-01-03,0,80.064,Critical,Churn Risk,78308.51519202489,52.69914797710932
TRX-62247,2026-03-01,electricity bill,$88.96,0.9,Negotiation needed ASAP,88.96,133440.0,0,0,2026-01-03,0,80.064,Critical,General Inquiry,78388.57919202489,52.75302851070509
TRX-27407,2026-03-01,spotify,$88.91,0.9,    Spaces at the beginning,88.91,133365.0,0,0,2026-01-03,0,80.019,Critical,General Inquiry,78468.59819202489,52.806878760727585
TRX-63843,2025-12-17,gym membership,$143.30,0.5580354774519077,Stop charging me.,143.3,214950.00000000003,0,0,1900-01-01,1,79.96648391885839,Critical,Churn Risk,78548.56467594375,52.86069366909247
TRX-66083,,internet provider,$88.79,0.9,Stop charging me.,88.79,133185.0,0,1,1900-01-01,0,79.911,Critical,Churn Risk,78628.47567594374,52.914471238539065
TRX-11742,2026-03-01,cloud storage,$88.72,0.9,    Spaces at the beginning,88.72,133080.0,0,0,2026-01-03,0,79.848,Critical,General Inquiry,78708.32367594374,52.96820641098304
TRX-41579,2026-03-18,internet provider,$104.84,0.7609677050700993,    Spaces at the beginning,104.84,157260.0,0,0,1900-01-01,0,79.7798541995492,Critical,General Inquiry,78788.10353014329,53.02189572346387
TRX-87159,2025-06-16,spotify,$88.53,0.9,Stop charging me.,88.53,132795.0,0,0,1900-01-01,0,79.677,Critical,Churn Risk,78867.78053014328,53.07551581832936
TRX-83114,2025-09-30,spotify,$138.37,0.5749477855482708,,138.37,207555.0,0,0,1900-01-01,1,79.55552508631423,Critical,General Inquiry,78947.33605522959,53.129054164429256
TRX-26652,2026-03-01,internet provider,$103.08,0.7716665708834727,Negotiation needed ASAP,103.08,154620.0,0,0,2026-01-03,0,79.54339012666836,Critical,General Inquiry,79026.87944535626,53.18258434408606
TRX-10428,18/11/2025,gym membership,144.4535239514725,0.5497644417029278,Negotiation needed ASAP,144.4535239514725,216680.28592720875,0,0,1900-01-01,1,79.41541094720179,Critical,General Inquiry,79106.29485630346,53.23602839781262
TRX-10317,2025-04-09,spotify,$88.23,0.9,,88.23,132345.0,0,0,2025-09-04,0,79.40700000000001,Critical,General Inquiry,79185.70185630347,53.28946679123837
TRX-47210,2026-03-01,gym membership,127.4220973667874,0.6231156562717489,Negotiation needed ASAP,127.4220973667874,191133.1460501811,0,0,2026-01-03,1,79.39870382422842,Critical,General Inquiry,79265.1005601277,53.34289960160087
TRX-1822,2025-08-04,internet provider,88.1611520747769,0.9,    Spaces at the beginning,88.1611520747769,132241.72811216535,0,0,2025-04-08,0,79.3450368672992,Critical,General Inquiry,79344.44559699499,53.396296295802834
TRX-75450,2026-03-01,internet provider,$111.45,0.7117356685715144,    Spaces at the beginning,111.45,167175.0,0,0,2026-01-03,0,79.32294026229528,Critical,General Inquiry,79423.76853725729,53.44967811969021
TRX-44315,,spotify,95.97314519487784,0.8262827012703781,    Spaces at the beginning,95.97314519487784,143959.71779231678,0,1,1900-01-01,0,79.30094966103788,Critical,General Inquiry,79503.06948691832,53.50304514460014
TRX-56934,2025-05-22,internet provider,92.63329228390538,0.8556660030115525,Stop charging me.,92.63329228390538,138949.93842585807,0,0,1900-01-01,0,79.2631589543702,Critical,Churn Risk,79582.3326458727,53.55638673756262
TRX-17703,07/06/2025,netflix,$137.98,0.5734136335375766,It's too expensive!!!,137.98,206969.99999999997,0,0,1900-01-01,1,79.11961315551481,Critical,Pricing Complaint,79661.45225902821,53.60963172875355
TRX-30572,07/07/2025,spotify,87.85428451710196,0.9,It's too expensive!!!,87.85428451710196,131781.42677565294,0,0,1900-01-01,0,79.06885606539177,Critical,Pricing Complaint,79740.52111509361,53.66284256203207
TRX-34795,11/12/2025,netflix,$104.54,0.7550552877867754,Stop charging me.,104.54,156810.0,0,0,1900-01-01,0,78.93347978522951,Critical,Churn Risk,79819.45459487884,53.715962291366104
TRX-23618,2025-12-30,cloud storage,$91.95,0.8551267570357082,Stop charging me.,91.95,137925.0,0,0,1900-01-01,0,78.62890530943336,Critical,Churn Risk,79898.08350018828,53.76887705173436
TRX-19241,2025-05-20,netflix,$93.28,0.8424830189491109,Stop charging me.,93.28,139920.0,0,0,1900-01-01,0,78.58681600757306,Critical,Churn Risk,79976.67031619586,53.821763487336895
TRX-92442,,gym membership,104.2587182802934,0.7531479549638964,It's too expensive!!!,104.2587182802934,156388.0774204401,0,1,1900-01-01,0,78.52224045995997,Critical,Pricing Complaint,80055.19255665582,53.874606465643225
TRX-8520,29/05/2025,electricity bill,87.15867374609972,0.9,Stop charging me.,87.15867374609972,130738.01061914959,0,0,1900-01-01,0,78.44280637148975,Critical,Churn Risk,80133.63536302731,53.92739598732646
TRX-38642,2026-03-01,electricity bill,87.14304179984063,0.9,Negotiation needed ASAP,87.14304179984063,130714.56269976095,0,0,2026-01-03,0,78.42873761985658,Critical,General Inquiry,80212.06410064717,53.98017604118589
TRX-31893,2025-05-14,internet provider,$128.99,0.606849767057636,,128.99,193485.0,0,0,1900-01-01,1,78.27755145276448,Critical,General Inquiry,80290.34165209993,54.03285435154817
TRX-95220,,spotify,$86.83,0.9,,86.83,130245.0,0,1,1900-01-01,0,78.147,Critical,General Inquiry,80368.48865209993,54.085444804921835
TRX-44937,2026-03-24,netflix,86.77059635901617,0.9,    Spaces at the beginning,86.77059635901617,130155.89453852426,0,0,1900-01-01,0,78.09353672311455,Critical,General Inquiry,80446.58218882304,54.1379992792052
TRX-29771,07/10/2025,netflix,86.67051690719471,0.9,,86.67051690719471,130005.77536079206,0,0,1900-01-01,0,78.00346521647523,Critical,General Inquiry,80524.58565403952,54.190493138220276
TRX-56753,2025-12-17,cloud storage,86.64904116233869,0.9,Negotiation needed ASAP,86.64904116233869,129973.56174350803,0,0,1900-01-01,0,77.98413704610482,Critical,General Inquiry,80602.56979108563,54.24297398998949
TRX-37958,20/07/2025,electricity bill,$86.59,0.9,Stop charging me.,86.59,129885.0,0,0,1900-01-01,0,77.93100000000001,Critical,Churn Risk,80680.50079108562,54.29541908221136
TRX-80074,17/07/2025,internet provider,$85.36,0.9127976407975741,Stop charging me.,85.36,128040.0,0,0,1900-01-01,0,77.91640661848092,Critical,Churn Risk,80758.4171977041,54.347854353550154
TRX-20113,2026-03-01,spotify,86.5308014054747,0.9,,86.5308014054747,129796.20210821206,0,0,2026-01-03,0,77.87772126492723,Critical,General Inquiry,80836.29491896903,54.40026359087251
TRX-3363,2026-01-22,gym membership,$86.48,0.9,    Spaces at the beginning,86.48,129720.0,0,0,1900-01-01,0,77.83200000000001,Critical,General Inquiry,80914.12691896902,54.45264205923315
TRX-41010,15/08/2025,internet provider,$86.42,0.9,It's too expensive!!!,86.42,129630.0,0,0,1900-01-01,0,77.778,Critical,Pricing Complaint,80991.90491896903,54.50498418730585
TRX-56815,2025-12-18,spotify,$86.13,0.9,    Spaces at the beginning,86.13,129195.0,0,0,1900-01-01,0,77.517,Critical,General Inquiry,81069.42191896903,54.55715067065348
TRX-64380,2025-11-06,cloud storage,$86.05,0.9,    Spaces at the beginning,86.05,129075.0,0,0,2025-06-11,0,77.445,Critical,General Inquiry,81146.86691896904,54.60926870028384
